OCORRÊNCIA;ASSUNTO;ITEM;MOTIVO;DATA ABERTURA;DATA FINALIZADA;ORIGEM;NATUREZA;REABERTURA
12443504;FGTS;FGTS - LIBERAÇÃO DO SALDO;CRITRIO PARA PAGAMENTO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443510;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443512;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443513;CONTAS;GOLPE;FRAUDE VIA WHATSAPP;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443515;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;COBRANÇA INDEVIDA;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443517;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;22/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443520;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;22/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443526;CANAIS DE ATENDIMENTO;CASA LOTÉRICA;DEPÓSITO / PAGAMENTO  NÃO EFETIVADO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443542;EMPRÉSTIMOS E FINANCIAMENTOS;FIES;COBRANÇA - BOLETO DE PAGAMENTO;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443543;CONTAS;CONTA SALÁRIO - OP 037;PORTABILIDADE NO REALIZADA;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443557;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443561;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443567;AGÊNCIA;RECUSA NO ATENDIMENTO;OBRIGATORIEDADE DO USO DE CANAIS ALTERNATIVOS;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443574;VENDA CASADA;AGÊNCIA;CAIXA SEGURO VIDA;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443587;EMPRÉSTIMOS E FINANCIAMENTOS;CHEQUE ESPECIAL - PF;CANCELAMENTO;22/09/2021;24/09/2021;TELEFONE;SOLICITAÇÃO;NÃO
12443597;CONTAS;CONTA POUPANÇA - PF;BLOQUEIO  DE CONTA;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443603;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443614;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;COBRANÇA INDEVIDA;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443623;CONTAS;DEPÓSITO JUDICIAL / FEDERAL / TRABALHO / COMUM;DEPÓSITO;22/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443639;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NA DISTRIBUIO DE SENHAS;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443648;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443663;CONTAS;CONTA POUPANÇA - PF;BLOQUEIO  DE CONTA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443664;INTERNET/INTRANET/APP;INTERNET BANKING;ASSINATURA ELETRÔNICA BLOQUEADA;22/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443666;CONTAS;CONTA POUPANÇA - PF;EXTRATO - CLAREZA DAS INFORMAÇÕES;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443670;AGÊNCIA;AGÊNCIA - ATENDIMENTO;QUALIDADE NO ATENDIMENTO REMOTO - WHATSAPP;22/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443677;CANAIS DE ATENDIMENTO;CASA LOTÉRICA;PAGAMENTO DE CONTAS;22/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443678;CONTAS;DEPÓSITO JUDICIAL / FEDERAL / TRABALHO / COMUM;DEPÓSITO;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443686;TARIFAS;CONTAS PF;OUTRAS TARIFAS;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443704;INTERNET/INTRANET/APP;APP CAIXA TEM;PROBLEMAS NO LOGIN;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443718;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;REAJUSTE DA PRESTAÇÃO;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443720;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;REDUTOR DE TAXA DE JUROS;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443722;CARTÕES;CARTO DE DBITO;DÉBITO EM DUPLICIDADE;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443732;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;INCLUSO/EXCLUSO DE DBITO EM CONTA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443734;EMPRÉSTIMOS E FINANCIAMENTOS;NOVO FIES;COBRANÇA - BOLETO DE PAGAMENTO;22/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443736;EMPRÉSTIMOS E FINANCIAMENTOS;ANTECIPAO SAQUE ANIVERSRIO FGTS;CONTESTAÇÃO DA CONTRATAÇÃO;22/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443744;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;INCLUSO/EXCLUSO DE DBITO EM CONTA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443754;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO  PESSOAL;CADASTRO RESTRITIVO - INCLUSÃO INDEVIDA;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443761;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;CONTESTAÇÃO DA CONTRATAÇÃO;22/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443771;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443773;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443782;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;INCLUSO/EXCLUSO DE DBITO EM CONTA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443785;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443792;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;LIBERAÇÃO DO VALOR DA VENDA PARA O VENDEDOR;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443795;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443796;EMPRÉSTIMOS E FINANCIAMENTOS;CDC - CRÉDITO DIRETO CAIXA;LIMITE DE CRÉDITO;22/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443817;AGÊNCIA;AGÊNCIA - ATENDIMENTO;COMPORTAMENTO DO EMPREGADO;22/09/2021;24/09/2021;INTERNET;ELOGIO;NÃO
12443819;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;CADASTRO RESTRITIVO - INCLUSÃO INDEVIDA;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443829;CONTAS;CONTA CORRENTE - PF;DEPÓSITO / PAGAMENTO  NÃO EFETIVADO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443831;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;SEGURO HABITACIONAL;22/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443850;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;CONTESTAÇÃO DA CONTRATAÇÃO;22/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443852;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443863;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;CONTESTAÇÃO DA CONTRATAÇÃO;22/09/2021;24/09/2021;EMAIL;RECLAMAÇÃO;NÃO
12443877;CONTAS;CONTA CORRENTE - PF;ENCERRAMENTO DA CONTA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443905;AGÊNCIA;RECUSA NO ATENDIMENTO;CLIENTES DE OUTRA AGÊNCIA;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443928;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443946;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;LIBERAÇÃO DA MARGEM CONSIGNÁVEL;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443953;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;DÉBITO EM CONTA;22/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443965;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443980;TARIFAS;CONTAS PF;OUTRAS TARIFAS;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443981;TARIFAS;COBRANA BANCRIA;TARIFAS;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12443990;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;CADASTRO RESTRITIVO - INCLUSÃO INDEVIDA;22/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12443999;CONTAS;GOLPE;FALSO BOLETO DE COBRANA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444015;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;EMISSO DE TERMO DE QUITAO E CCI;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444017;CONTAS;GOLPE;FALSO EMPRSTIMO;22/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444028;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;22/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444032;EMPRÉSTIMOS E FINANCIAMENTOS;CHEQUE ESPECIAL - PF;CANCELAMENTO;22/09/2021;24/09/2021;TELEFONE;SOLICITAÇÃO;NÃO
12444034;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444041;AGÊNCIA;RECUSA NO ATENDIMENTO;OBRIGATORIEDADE DO USO DE CANAIS ALTERNATIVOS;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444048;EMPRÉSTIMOS E FINANCIAMENTOS;CHEQUE ESPECIAL - PF;CONTESTAÇÃO DA DÍVIDA;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444064;EMPRÉSTIMOS E FINANCIAMENTOS;ANTECIPAO SAQUE ANIVERSRIO FGTS;CONTESTAÇÃO DA CONTRATAÇÃO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444066;INTERNET/INTRANET/APP;INTERNET BANKING;ASSINATURA ELETRÔNICA BLOQUEADA;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444068;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;REVISO/REDUO DE TAXA DE JUROS;22/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444099;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;COBRANÇA INDEVIDA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444101;EMPRÉSTIMOS E FINANCIAMENTOS;CDC - CRÉDITO DIRETO CAIXA;DÉBITO EM CONTA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444108;INTERNET/INTRANET/APP;INTERNET BANKING;ASSINATURA ELETRÔNICA BLOQUEADA;22/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444115;BENEFÍCIOS, PROGRAMAS E POLÍTICAS SOCIAIS;CARTÃO DO CIDADÃO;SENHA - CADASTRAMENTO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444119;EMPRÉSTIMOS E FINANCIAMENTOS;FIES;ENCERRAMENTO ANTECIPADO / LIQUIDAO / QUITAO;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444129;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444138;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444159;NAO ENCONTRADO;CESSO DE  CRDITO;CONTESTAÇÃO DA CESSO;22/09/2021;23/09/2021;AGÊNCIA;RECLAMAÇÃO;NÃO
12444165;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444172;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;22/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444192;CONTAS;GOLPE;FRAUDE VIA WHATSAPP;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444195;CONTAS;GOLPE;FRAUDE VIA WHATSAPP;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444202;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444211;CONTAS;CHEQUE - TALÃO;TALÃO - ENTREGA NA AGÊNCIA;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444217;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444226;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;RENOVAO DE CONTRATO;22/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444231;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444241;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;AMORTIZAÇÃO E QUITAÇÃO DO SALDO DEVEDOR;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444242;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444255;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444256;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444275;CARTÕES;CARTÃO DE CRÉDITO;APROVAÇÃO DA PROPOSTA;22/09/2021;23/09/2021;INTERNET;SUGESTÃO;NÃO
12444294;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;RENEGOCIAÇÃO DE DÍVIDA;22/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444321;CONTAS;CONTA CORRENTE - PF;CADASTRO RESTRITIVO - INCLUSÃO INDEVIDA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444335;CONTAS;DEPÓSITO JUDICIAL / FEDERAL / TRABALHO / COMUM;DEPÓSITO;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444338;FGTS;CONTA FGTS - PIS/PASEP;PAGAMENTO DE CONTA FGTS - PIS/PASEP;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444344;CONTAS;CONTA POUPANÇA - PF;BLOQUEIO  DE CONTA;22/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444359;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;REAJUSTE DA PRESTAÇÃO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444366;CARTÕES;CARTO DE DBITO;BLOQUEIO E DESBLOQUEIO DO CARTÃO;22/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444368;INTERNET/INTRANET/APP;INTERNET BANKING;ASSINATURA ELETRÔNICA BLOQUEADA;22/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444369;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;REAJUSTE DA PRESTAÇÃO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444372;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444381;CONTAS;CONTA POUPANÇA - PF;BLOQUEIO  DE CONTA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444383;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO AUTO CAIXA;BAIXA DE GRAVAME;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444385;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444389;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444391;CANAIS DE ATENDIMENTO;SALAS DE AUTO ATENDIMENTO - AGÊNCIA;VALOR NÃO SACADO MAS DEBITADO DA CONTA;22/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444397;CONTAS;GOLPE;FALSO BOLETO DE COBRANA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444402;EMPRÉSTIMOS E FINANCIAMENTOS;CHEQUE ESPECIAL - PF;CANCELAMENTO;22/09/2021;24/09/2021;TELEFONE;SOLICITAÇÃO;NÃO
12444404;CONTAS;CONTA POUPANA SOCIAL DIGITAL;BLOQUEIO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444406;CONTAS;CONTA CORRENTE - PF;BLOQUEIO DE CONTA;22/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444413;TARIFAS;CONTAS PF;OUTRAS TARIFAS;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444414;EMPRÉSTIMOS E FINANCIAMENTOS;CONSTRUCARD - SIBAN OP 160 / 260;COBRANÇA INDEVIDA;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444417;CONTAS;DEPÓSITO JUDICIAL / FEDERAL / TRABALHO / COMUM;DEPÓSITO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444422;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444426;EMPRÉSTIMOS E FINANCIAMENTOS;ANTECIPAO SAQUE ANIVERSRIO FGTS;BLOQUEIO DA GARANTIA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444447;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;LIBERAÇÃO DO VALOR DA VENDA PARA O VENDEDOR;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444458;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444461;EMPRÉSTIMOS E FINANCIAMENTOS;ANTECIPAO SAQUE ANIVERSRIO FGTS;BLOQUEIO DA GARANTIA;22/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444462;BENEFÍCIOS, PROGRAMAS E POLÍTICAS SOCIAIS;BENEFCIO EMERGENCIAL DE PRESERVAO DO EMPREGO E DA RENDA (BEm);CONTESTAÇÃO DE SAQUE;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444463;TARIFAS;CONTAS PF;SAQUE;22/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444464;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;AMORTIZAÇÃO E QUITAÇÃO DO SALDO DEVEDOR;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444468;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444471;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444473;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444486;CONTAS;CONTA CORRENTE - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444507;AGÊNCIA;RECUSA NO ATENDIMENTO;CLIENTES DE OUTRA AGÊNCIA;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444541;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444546;CONTAS;GOLPE;FRAUDE VIA WHATSAPP;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444557;AGÊNCIA;AGÊNCIA - ATENDIMENTO;FALHA NA ATUALIZAÇÃO DE CADASTRO;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444665;AGÊNCIA;AGÊNCIA - ATENDIMENTO;FALHA NA ATUALIZAÇÃO DE CADASTRO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444673;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444686;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;REAJUSTE DA PRESTAÇÃO;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444709;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444727;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444756;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444793;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;CONTESTAÇÃO DA CONTRATAÇÃO;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444831;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444860;CONTAS;CONTA POUPANÇA - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444867;CARTÕES;CARTO DE DBITO;DÉBITO EM DUPLICIDADE;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444946;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444953;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;REAJUSTE DA PRESTAÇÃO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12444961;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;CONTESTAÇÃO DA CONTRATAÇÃO;22/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12444996;EMPRÉSTIMOS E FINANCIAMENTOS;ANTECIPAO SAQUE ANIVERSRIO FGTS;BLOQUEIO DA GARANTIA;22/09/2021;23/09/2021;EMAIL;RECLAMAÇÃO;NÃO
12445001;CONTAS;GOLPE;FRAUDE VIA WHATSAPP;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12445028;CONTAS;GOLPE;OUTROS GOLPES;22/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12445100;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;BOLETO - EMISSÃO / ENVIO;22/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12445118;EMPRÉSTIMOS E FINANCIAMENTOS;PENHOR;RESGATE;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12445156;CONTAS;CONTA CORRENTE - PF;ENCERRAMENTO DA CONTA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12445158;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12445177;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;REAJUSTE DA PRESTAÇÃO;22/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12445199;CARTÕES;CARTO DE DBITO;FUNCIONAMENTO DO CARTÃO;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12445213;EMPRÉSTIMOS E FINANCIAMENTOS;ANTECIPAO SAQUE ANIVERSRIO FGTS;LIQUIDAO ANTECIPADA DO CONTRATO;22/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12445224;CARTÕES;CARTÃO DE CRÉDITO;CANCELAMENTO;22/09/2021;23/09/2021;EMAIL;RECLAMAÇÃO;NÃO
